source,scientific_status,run_id,family,model,representation,window_size_frames,fold,seed,balancing,subset,scope,label,metric,value
G1,reused_valid,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_2__seed_42,classical,random_forest,R0_flat,60,2,42,none,test,global,,balanced_accuracy,0.7804598275483757
G1,reused_valid,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_2__seed_42,classical,random_forest,R0_flat,60,2,42,none,test,global,,macro_f1,0.5229307670614777
G1,reused_valid,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_2__seed_42,classical,random_forest,R0_flat,60,2,42,none,all,cost,,train_seconds,0.9903904999991937
G1,reused_valid,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_3__seed_42,classical,random_forest,R0_flat,60,3,42,none,validation,global,,accuracy,0.7958297132927888
G1,reused_valid,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_3__seed_42,classical,random_forest,R0_flat,60,3,42,none,validation,global,,balanced_accuracy,0.39499484004127966
G1,reused_valid,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_3__seed_42,classical,random_forest,R0_flat,60,3,42,none,validation,global,,macro_f1,0.3913354296003655
G1,reused_valid,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_3__seed_42,classical,random_forest,R0_flat,60,3,42,none,test,global,,accuracy,0.8966666666666666
G1,reused_valid,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_3__seed_42,classical,random_forest,R0_flat,60,3,42,none,test,global,,balanced_accuracy,0.4618538161424042
G1,reused_valid,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_3__seed_42,classical,random_forest,R0_flat,60,3,42,none,test,global,,macro_f1,0.4543552379617954
G1,reused_valid,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_3__seed_42,classical,random_forest,R0_flat,60,3,42,none,all,cost,,train_seconds,1.114797299997008
G1,reused_valid,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_4__seed_42,classical,random_forest,R0_flat,60,4,42,none,validation,global,,accuracy,0.8364444444444444
G1,reused_valid,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_4__seed_42,classical,random_forest,R0_flat,60,4,42,none,validation,global,,balanced_accuracy,0.44823232323232326
G1,reused_valid,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_4__seed_42,classical,random_forest,R0_flat,60,4,42,none,validation,global,,macro_f1,0.4173582611339109
G1,reused_valid,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_4__seed_42,classical,random_forest,R0_flat,60,4,42,none,test,global,,accuracy,0.7589041095890411
G1,reused_valid,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_4__seed_42,classical,random_forest,R0_flat,60,4,42,none,test,global,,balanced_accuracy,0.5737017854709009
G1,reused_valid,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_4__seed_42,classical,random_forest,R0_flat,60,4,42,none,test,global,,macro_f1,0.3701488128207968
G1,reused_valid,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_4__seed_42,classical,random_forest,R0_flat,60,4,42,none,all,cost,,train_seconds,1.2971918000002916
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w150__fold_1__seed_42,classical,svm,R0_flat,150,1,42,none,validation,global,,accuracy,0.8025974025974026
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w150__fold_1__seed_42,classical,svm,R0_flat,150,1,42,none,validation,global,,balanced_accuracy,0.3910684878426814
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w150__fold_1__seed_42,classical,svm,R0_flat,150,1,42,none,validation,global,,macro_f1,0.39386493341788203
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w150__fold_1__seed_42,classical,svm,R0_flat,150,1,42,none,test,global,,accuracy,0.643324607329843
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w150__fold_1__seed_42,classical,svm,R0_flat,150,1,42,none,test,global,,balanced_accuracy,0.4301109376016657
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w150__fold_1__seed_42,classical,svm,R0_flat,150,1,42,none,test,global,,macro_f1,0.40377122398792636
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w150__fold_1__seed_42,classical,svm,R0_flat,150,1,42,none,all,cost,,train_seconds,4.575780499999382
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w150__fold_2__seed_42,classical,svm,R0_flat,150,2,42,none,validation,global,,accuracy,0.7603448275862069
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w150__fold_2__seed_42,classical,svm,R0_flat,150,2,42,none,validation,global,,balanced_accuracy,0.3660140587514889
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w150__fold_2__seed_42,classical,svm,R0_flat,150,2,42,none,validation,global,,macro_f1,0.3380462489226312
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w150__fold_2__seed_42,classical,svm,R0_flat,150,2,42,none,test,global,,accuracy,0.8527973927213471
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w150__fold_2__seed_42,classical,svm,R0_flat,150,2,42,none,test,global,,balanced_accuracy,0.7541267451409801
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w150__fold_2__seed_42,classical,svm,R0_flat,150,2,42,none,test,global,,macro_f1,0.4960505943503121
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w150__fold_2__seed_42,classical,svm,R0_flat,150,2,42,none,all,cost,,train_seconds,9.484366000000591
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w150__fold_3__seed_42,classical,svm,R0_flat,150,3,42,none,validation,global,,accuracy,0.7502222222222222
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w150__fold_3__seed_42,classical,svm,R0_flat,150,3,42,none,validation,global,,balanced_accuracy,0.3587535437647533
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w150__fold_3__seed_42,classical,svm,R0_flat,150,3,42,none,validation,global,,macro_f1,0.35345357205546774
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w150__fold_3__seed_42,classical,svm,R0_flat,150,3,42,none,test,global,,accuracy,0.7890154052243804
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w150__fold_3__seed_42,classical,svm,R0_flat,150,3,42,none,test,global,,balanced_accuracy,0.46790107167465655
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w150__fold_3__seed_42,classical,svm,R0_flat,150,3,42,none,test,global,,macro_f1,0.41424690905213213
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w150__fold_3__seed_42,classical,svm,R0_flat,150,3,42,none,all,cost,,train_seconds,14.148051700001815
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w150__fold_4__seed_42,classical,svm,R0_flat,150,4,42,none,validation,global,,accuracy,0.7484162895927602
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w150__fold_4__seed_42,classical,svm,R0_flat,150,4,42,none,validation,global,,balanced_accuracy,0.36503549677202374
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w150__fold_4__seed_42,classical,svm,R0_flat,150,4,42,none,validation,global,,macro_f1,0.34495217113757337
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w150__fold_4__seed_42,classical,svm,R0_flat,150,4,42,none,test,global,,accuracy,0.7481412639405205
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w150__fold_4__seed_42,classical,svm,R0_flat,150,4,42,none,test,global,,balanced_accuracy,0.5283216783216783
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w150__fold_4__seed_42,classical,svm,R0_flat,150,4,42,none,test,global,,macro_f1,0.34938543386534576
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w150__fold_4__seed_42,classical,svm,R0_flat,150,4,42,none,all,cost,,train_seconds,10.748064700001123
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w30__fold_1__seed_42,classical,svm,R0_flat,30,1,42,none,validation,global,,accuracy,0.8509212730318257
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w30__fold_1__seed_42,classical,svm,R0_flat,30,1,42,none,validation,global,,balanced_accuracy,0.37866927592954985
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w30__fold_1__seed_42,classical,svm,R0_flat,30,1,42,none,validation,global,,macro_f1,0.34595488240627165
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w30__fold_1__seed_42,classical,svm,R0_flat,30,1,42,none,test,global,,accuracy,0.6970684039087948
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w30__fold_1__seed_42,classical,svm,R0_flat,30,1,42,none,test,global,,balanced_accuracy,0.3278186274509804
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w30__fold_1__seed_42,classical,svm,R0_flat,30,1,42,none,test,global,,macro_f1,0.27435897435897433
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w30__fold_1__seed_42,classical,svm,R0_flat,30,1,42,none,all,cost,,train_seconds,4.355644100000063
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w30__fold_2__seed_42,classical,svm,R0_flat,30,2,42,none,validation,global,,accuracy,0.8312236286919831
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w30__fold_2__seed_42,classical,svm,R0_flat,30,2,42,none,validation,global,,balanced_accuracy,0.40014453225167257
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w30__fold_2__seed_42,classical,svm,R0_flat,30,2,42,none,validation,global,,macro_f1,0.3775866415426489
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w30__fold_2__seed_42,classical,svm,R0_flat,30,2,42,none,test,global,,accuracy,0.8757333333333334
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w30__fold_2__seed_42,classical,svm,R0_flat,30,2,42,none,test,global,,balanced_accuracy,0.7663645140527784
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w30__fold_2__seed_42,classical,svm,R0_flat,30,2,42,none,test,global,,macro_f1,0.5139253411588033
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w30__fold_2__seed_42,classical,svm,R0_flat,30,2,42,none,all,cost,,train_seconds,7.651476399998501
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w30__fold_3__seed_42,classical,svm,R0_flat,30,3,42,none,validation,global,,accuracy,0.7573402417962003
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w30__fold_3__seed_42,classical,svm,R0_flat,30,3,42,none,validation,global,,balanced_accuracy,0.3928309570502288
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w30__fold_3__seed_42,classical,svm,R0_flat,30,3,42,none,validation,global,,macro_f1,0.3810862796417049
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w30__fold_3__seed_42,classical,svm,R0_flat,30,3,42,none,test,global,,accuracy,0.8486450760079313
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w30__fold_3__seed_42,classical,svm,R0_flat,30,3,42,none,test,global,,balanced_accuracy,0.4789566540113586
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w30__fold_3__seed_42,classical,svm,R0_flat,30,3,42,none,test,global,,macro_f1,0.43774444843900095
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w30__fold_3__seed_42,classical,svm,R0_flat,30,3,42,none,all,cost,,train_seconds,7.153566900000442
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w30__fold_4__seed_42,classical,svm,R0_flat,30,4,42,none,validation,global,,accuracy,0.8170624450307827
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w30__fold_4__seed_42,classical,svm,R0_flat,30,4,42,none,validation,global,,balanced_accuracy,0.43793203812850184
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w30__fold_4__seed_42,classical,svm,R0_flat,30,4,42,none,validation,global,,macro_f1,0.4081869135335978
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w30__fold_4__seed_42,classical,svm,R0_flat,30,4,42,none,test,global,,accuracy,0.7592760180995475
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w30__fold_4__seed_42,classical,svm,R0_flat,30,4,42,none,test,global,,balanced_accuracy,0.3800605791962175
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w30__fold_4__seed_42,classical,svm,R0_flat,30,4,42,none,test,global,,macro_f1,0.37194708633835605
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w30__fold_4__seed_42,classical,svm,R0_flat,30,4,42,none,all,cost,,train_seconds,8.725825100002112
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w60__fold_1__seed_42,classical,svm,R0_flat,60,1,42,none,validation,global,,accuracy,0.823728813559322
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w60__fold_1__seed_42,classical,svm,R0_flat,60,1,42,none,validation,global,,balanced_accuracy,0.5788954635108481
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w60__fold_1__seed_42,classical,svm,R0_flat,60,1,42,none,validation,global,,macro_f1,0.506268081002893
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w60__fold_1__seed_42,classical,svm,R0_flat,60,1,42,none,test,global,,accuracy,0.7913950456323338
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w60__fold_1__seed_42,classical,svm,R0_flat,60,1,42,none,test,global,,balanced_accuracy,0.5203782205494335
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w60__fold_1__seed_42,classical,svm,R0_flat,60,1,42,none,test,global,,macro_f1,0.5057423550574236
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w60__fold_1__seed_42,classical,svm,R0_flat,60,1,42,none,all,cost,,train_seconds,4.972631199998432
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w60__fold_2__seed_42,classical,svm,R0_flat,60,2,42,none,validation,global,,accuracy,0.8013640238704177
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w60__fold_2__seed_42,classical,svm,R0_flat,60,2,42,none,validation,global,,balanced_accuracy,0.4113557313763712
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w60__fold_2__seed_42,classical,svm,R0_flat,60,2,42,none,validation,global,,macro_f1,0.379491939661849
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w60__fold_2__seed_42,classical,svm,R0_flat,60,2,42,none,test,global,,accuracy,0.8572961373390557
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w60__fold_2__seed_42,classical,svm,R0_flat,60,2,42,none,test,global,,balanced_accuracy,0.7459781926252924
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w60__fold_2__seed_42,classical,svm,R0_flat,60,2,42,none,test,global,,macro_f1,0.5043568389176954
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w60__fold_2__seed_42,classical,svm,R0_flat,60,2,42,none,all,cost,,train_seconds,13.340794799998548
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w60__fold_3__seed_42,classical,svm,R0_flat,60,3,42,none,validation,global,,accuracy,0.7567332754126846
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w60__fold_3__seed_42,classical,svm,R0_flat,60,3,42,none,validation,global,,balanced_accuracy,0.3927662716629301
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w60__fold_3__seed_42,classical,svm,R0_flat,60,3,42,none,validation,global,,macro_f1,0.3844486634190374
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w60__fold_3__seed_42,classical,svm,R0_flat,60,3,42,none,test,global,,accuracy,0.8493333333333334
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w60__fold_3__seed_42,classical,svm,R0_flat,60,3,42,none,test,global,,balanced_accuracy,0.49372322081722225
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w60__fold_3__seed_42,classical,svm,R0_flat,60,3,42,none,test,global,,macro_f1,0.4403787708797944
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w60__fold_3__seed_42,classical,svm,R0_flat,60,3,42,none,all,cost,,train_seconds,17.180193399999553
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w60__fold_4__seed_42,classical,svm,R0_flat,60,4,42,none,validation,global,,accuracy,0.7982222222222223
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w60__fold_4__seed_42,classical,svm,R0_flat,60,4,42,none,validation,global,,balanced_accuracy,0.43449036399803664
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w60__fold_4__seed_42,classical,svm,R0_flat,60,4,42,none,validation,global,,macro_f1,0.4062007307272231
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w60__fold_4__seed_42,classical,svm,R0_flat,60,4,42,none,test,global,,accuracy,0.7579908675799086
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w60__fold_4__seed_42,classical,svm,R0_flat,60,4,42,none,test,global,,balanced_accuracy,0.5576757076007451
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w60__fold_4__seed_42,classical,svm,R0_flat,60,4,42,none,test,global,,macro_f1,0.36817033012542844
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w60__fold_4__seed_42,classical,svm,R0_flat,60,4,42,none,all,cost,,train_seconds,13.603763699997216
G1,reused_valid,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_1__seed_42,classical,xgboost,R0_flat,150,1,42,none,validation,global,,accuracy,0.8614718614718615
G1,reused_valid,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_1__seed_42,classical,xgboost,R0_flat,150,1,42,none,validation,global,,balanced_accuracy,0.3937722668905465
G1,reused_valid,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_1__seed_42,classical,xgboost,R0_flat,150,1,42,none,validation,global,,macro_f1,0.40757009596273774
G1,reused_valid,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_1__seed_42,classical,xgboost,R0_flat,150,1,42,none,test,global,,accuracy,0.8160994764397905
G1,reused_valid,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_1__seed_42,classical,xgboost,R0_flat,150,1,42,none,test,global,,balanced_accuracy,0.5091027392803696
G1,reused_valid,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_1__seed_42,classical,xgboost,R0_flat,150,1,42,none,test,global,,macro_f1,0.5137129723387499
G1,reused_valid,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_1__seed_42,classical,xgboost,R0_flat,150,1,42,none,all,cost,,train_seconds,2.2949417999989237
G1,reused_valid,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_2__seed_42,classical,xgboost,R0_flat,150,2,42,none,validation,global,,accuracy,0.8672413793103448
G1,reused_valid,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_2__seed_42,classical,xgboost,R0_flat,150,2,42,none,validation,global,,balanced_accuracy,0.41708188635562937
G1,reused_valid,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_2__seed_42,classical,xgboost,R0_flat,150,2,42,none,validation,global,,macro_f1,0.39587927956311697
