model,ablation,fold,subset,actual,predicted,count,run_id,generation,representation,window_size_frames,seed,balancing
xgboost,r0_flat,2,test,fatigue,alert,0,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,2,test,fatigue,fatigue,0,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,2,test,fatigue,distraction,0,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,2,test,distraction,alert,108,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,2,test,distraction,fatigue,0,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,2,test,distraction,distraction,173,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_2__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,3,validation,alert,alert,53,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,3,validation,alert,fatigue,224,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,3,validation,alert,distraction,692,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,3,validation,fatigue,alert,0,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,3,validation,fatigue,fatigue,0,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,3,validation,fatigue,distraction,11,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,3,validation,distraction,alert,2,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,3,validation,distraction,fatigue,53,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,3,validation,distraction,distraction,90,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,3,test,alert,alert,13,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,3,test,alert,fatigue,90,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,3,test,alert,distraction,1262,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,3,test,fatigue,alert,0,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,3,test,fatigue,fatigue,2,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,3,test,fatigue,distraction,20,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,3,test,distraction,alert,8,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,3,test,distraction,fatigue,53,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,3,test,distraction,distraction,45,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,3,validation,alert,alert,809,G1__qualification_r0_flat__svm__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,3,validation,alert,fatigue,4,G1__qualification_r0_flat__svm__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,3,validation,alert,distraction,156,G1__qualification_r0_flat__svm__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,3,validation,fatigue,alert,11,G1__qualification_r0_flat__svm__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,3,validation,fatigue,fatigue,0,G1__qualification_r0_flat__svm__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,3,validation,fatigue,distraction,0,G1__qualification_r0_flat__svm__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,3,validation,distraction,alert,110,G1__qualification_r0_flat__svm__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,3,validation,distraction,fatigue,0,G1__qualification_r0_flat__svm__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,3,validation,distraction,distraction,35,G1__qualification_r0_flat__svm__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,3,test,alert,alert,1120,G1__qualification_r0_flat__svm__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,3,test,alert,fatigue,0,G1__qualification_r0_flat__svm__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,3,test,alert,distraction,245,G1__qualification_r0_flat__svm__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,3,test,fatigue,alert,20,G1__qualification_r0_flat__svm__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,3,test,fatigue,fatigue,1,G1__qualification_r0_flat__svm__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,3,test,fatigue,distraction,1,G1__qualification_r0_flat__svm__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,3,test,distraction,alert,49,G1__qualification_r0_flat__svm__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,3,test,distraction,fatigue,0,G1__qualification_r0_flat__svm__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,3,test,distraction,distraction,57,G1__qualification_r0_flat__svm__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,3,validation,alert,alert,871,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,3,validation,alert,fatigue,0,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,3,validation,alert,distraction,98,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,3,validation,fatigue,alert,11,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,3,validation,fatigue,fatigue,0,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,3,validation,fatigue,distraction,0,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,3,validation,distraction,alert,106,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,3,validation,distraction,fatigue,0,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,3,validation,distraction,distraction,39,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,3,test,alert,alert,1303,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,3,test,alert,fatigue,0,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,3,test,alert,distraction,62,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,3,test,fatigue,alert,22,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,3,test,fatigue,fatigue,0,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,3,test,fatigue,distraction,0,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,3,test,distraction,alert,71,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,3,test,distraction,fatigue,0,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,3,test,distraction,distraction,35,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,3,validation,alert,alert,871,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,3,validation,alert,fatigue,0,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,3,validation,alert,distraction,98,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,3,validation,fatigue,alert,11,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,3,validation,fatigue,fatigue,0,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,3,validation,fatigue,distraction,0,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,3,validation,distraction,alert,102,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,3,validation,distraction,fatigue,0,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,3,validation,distraction,distraction,43,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,3,test,alert,alert,1298,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,3,test,alert,fatigue,0,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,3,test,alert,distraction,67,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,3,test,fatigue,alert,22,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,3,test,fatigue,fatigue,0,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,3,test,fatigue,distraction,0,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,3,test,distraction,alert,67,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,3,test,distraction,fatigue,0,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,3,test,distraction,distraction,39,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_3__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,4,validation,alert,alert,45,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,4,validation,alert,fatigue,195,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,4,validation,alert,distraction,762,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,4,validation,fatigue,alert,0,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,4,validation,fatigue,fatigue,0,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,4,validation,fatigue,distraction,12,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,4,validation,distraction,alert,2,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,4,validation,distraction,fatigue,44,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,4,validation,distraction,distraction,45,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,4,test,alert,alert,41,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,4,test,alert,fatigue,139,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,4,test,alert,distraction,766,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,4,test,fatigue,alert,0,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,4,test,fatigue,fatigue,0,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,4,test,fatigue,distraction,0,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,4,test,distraction,alert,0,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,4,test,distraction,fatigue,40,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
fixed_rules,r0_flat,4,test,distraction,distraction,90,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,4,validation,alert,alert,800,G1__qualification_r0_flat__svm__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,4,validation,alert,fatigue,25,G1__qualification_r0_flat__svm__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,4,validation,alert,distraction,177,G1__qualification_r0_flat__svm__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,4,validation,fatigue,alert,11,G1__qualification_r0_flat__svm__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,4,validation,fatigue,fatigue,0,G1__qualification_r0_flat__svm__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,4,validation,fatigue,distraction,1,G1__qualification_r0_flat__svm__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,4,validation,distraction,alert,64,G1__qualification_r0_flat__svm__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,4,validation,distraction,fatigue,0,G1__qualification_r0_flat__svm__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,4,validation,distraction,distraction,27,G1__qualification_r0_flat__svm__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,4,test,alert,alert,774,G1__qualification_r0_flat__svm__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,4,test,alert,fatigue,17,G1__qualification_r0_flat__svm__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,4,test,alert,distraction,155,G1__qualification_r0_flat__svm__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,4,test,fatigue,alert,0,G1__qualification_r0_flat__svm__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,4,test,fatigue,fatigue,0,G1__qualification_r0_flat__svm__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,4,test,fatigue,distraction,0,G1__qualification_r0_flat__svm__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,4,test,distraction,alert,97,G1__qualification_r0_flat__svm__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,4,test,distraction,fatigue,2,G1__qualification_r0_flat__svm__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
svm,r0_flat,4,test,distraction,distraction,31,G1__qualification_r0_flat__svm__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,4,validation,alert,alert,897,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,4,validation,alert,fatigue,0,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,4,validation,alert,distraction,105,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,4,validation,fatigue,alert,12,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,4,validation,fatigue,fatigue,0,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,4,validation,fatigue,distraction,0,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,4,validation,distraction,alert,55,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,4,validation,distraction,fatigue,0,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,4,validation,distraction,distraction,36,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,4,test,alert,alert,816,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,4,test,alert,fatigue,0,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,4,test,alert,distraction,130,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,4,test,fatigue,alert,0,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,4,test,fatigue,fatigue,0,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,4,test,fatigue,distraction,0,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,4,test,distraction,alert,99,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,4,test,distraction,fatigue,0,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
random_forest,r0_flat,4,test,distraction,distraction,31,G1__qualification_r0_flat__random_forest__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,4,validation,alert,alert,894,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,4,validation,alert,fatigue,0,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,4,validation,alert,distraction,108,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,4,validation,fatigue,alert,12,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,4,validation,fatigue,fatigue,0,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,4,validation,fatigue,distraction,0,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,4,validation,distraction,alert,55,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,4,validation,distraction,fatigue,0,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,4,validation,distraction,distraction,36,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,4,test,alert,alert,815,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,4,test,alert,fatigue,0,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,4,test,alert,distraction,131,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,4,test,fatigue,alert,0,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,4,test,fatigue,fatigue,0,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,4,test,fatigue,distraction,0,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,4,test,distraction,alert,92,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,4,test,distraction,fatigue,0,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
xgboost,r0_flat,4,test,distraction,distraction,38,G1__qualification_r0_flat__xgboost__r0_flat__w150__fold_4__seed_42,G1,R0_flat,150,42,none
