video_id,frame_index,clip_id,state,timestamp_seconds,backend,detector_found,presence,elapsed_ms,selected_eye,ear,mar,pitch,yaw,roll,face_mesh_detected,indicators_accepted,all_indicators_valid,detection_status,ear_valid,ear_status,mar_valid,mar_status,head_pose_valid,head_pose_status
video_01,4402,2,fatigue,245.09900000000002,mediapipe_static,,,9.143800001766067,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,4403,2,fatigue,245.166,torch_cpu,True,4.321646338212304e-05,41.05430000345223,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,4403,2,fatigue,245.166,torch_cuda,True,4.325002373661846e-05,21.750399995653424,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,4403,2,fatigue,245.166,mediapipe_tracking,,,9.623199999623466,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,4403,2,fatigue,245.166,mediapipe_static,,,10.95980000536656,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,4404,2,fatigue,245.233,torch_cuda,True,8.120014535961673e-05,20.86750000307802,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,4404,2,fatigue,245.233,torch_cpu,True,8.118465484585613e-05,38.23990000091726,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,4404,2,fatigue,245.233,mediapipe_tracking,,,10.232900000119116,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,4404,2,fatigue,245.233,mediapipe_static,,,11.011400005372707,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,4405,2,fatigue,245.299,torch_cpu,True,1.8460681530996226e-05,38.149599997268524,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,4405,2,fatigue,245.299,torch_cuda,True,1.8657705368241295e-05,27.750799999921583,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,4405,2,fatigue,245.299,mediapipe_tracking,,,9.604400001990143,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,4405,2,fatigue,245.299,mediapipe_static,,,9.278400000766851,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,4406,2,fatigue,245.366,torch_cuda,True,0.0001932800660142675,24.012199995922856,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,4406,2,fatigue,245.366,torch_cpu,True,0.00019197948859073222,37.0857999951113,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,4406,2,fatigue,245.366,mediapipe_tracking,,,11.304100000415929,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,4406,2,fatigue,245.366,mediapipe_static,,,9.91000000067288,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,4407,2,fatigue,245.433,torch_cpu,True,0.00043935031862929463,37.02029999840306,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,4407,2,fatigue,245.433,torch_cuda,True,0.00044349569361656904,22.013599998899736,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,4407,2,fatigue,245.433,mediapipe_tracking,,,9.912100002111401,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,4407,2,fatigue,245.433,mediapipe_static,,,9.722499999043066,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,4408,2,fatigue,245.499,torch_cuda,True,0.003360004862770438,19.592199998442084,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,4408,2,fatigue,245.499,torch_cpu,True,0.0033505873288959265,43.8852000006591,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,4408,2,fatigue,245.499,mediapipe_tracking,,,9.35369999933755,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,4408,2,fatigue,245.499,mediapipe_static,,,9.74040000437526,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,4409,2,fatigue,245.566,torch_cpu,True,2.181358286179602e-05,36.175000001094304,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,4409,2,fatigue,245.566,torch_cuda,True,2.1819365429109894e-05,27.217799994105007,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,4409,2,fatigue,245.566,mediapipe_tracking,,,10.974400000122841,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,4409,2,fatigue,245.566,mediapipe_static,,,9.50120000197785,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,4410,2,fatigue,245.633,torch_cuda,True,2.1317589926184155e-05,22.96320000459673,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,4410,2,fatigue,245.633,torch_cpu,True,2.1181796910241246e-05,40.571499994257465,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,4410,2,fatigue,245.633,mediapipe_tracking,,,9.442800001124851,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,4410,2,fatigue,245.633,mediapipe_static,,,11.607700005697552,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,4411,2,fatigue,245.699,torch_cpu,True,3.730665775947273e-05,39.545100000395905,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,4411,2,fatigue,245.699,torch_cuda,True,3.693193139042705e-05,24.83080000092741,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,4411,2,fatigue,245.699,mediapipe_tracking,,,9.734999999636784,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,4411,2,fatigue,245.699,mediapipe_static,,,9.118699999817181,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,4412,2,fatigue,245.766,torch_cuda,True,1.539889126433991e-05,26.030199995147996,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,4412,2,fatigue,245.766,torch_cpu,True,1.5034265743452124e-05,41.6996999992989,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,4412,2,fatigue,245.766,mediapipe_tracking,,,10.089800001878757,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,4412,2,fatigue,245.766,mediapipe_static,,,11.051099994801916,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22379,3,absent,1242.199,torch_cpu,False,,10.390700001153164,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22379,3,absent,1242.199,torch_cuda,False,,7.228200003737584,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22379,3,absent,1242.199,mediapipe_tracking,,,5.335499998182058,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22379,3,absent,1242.199,mediapipe_static,,,4.824800002097618,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22380,3,absent,1242.266,torch_cuda,False,,7.921799995529,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22380,3,absent,1242.266,torch_cpu,False,,11.30389999889303,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22380,3,absent,1242.266,mediapipe_tracking,,,5.432500001916196,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22380,3,absent,1242.266,mediapipe_static,,,5.018399999244139,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22381,3,absent,1242.299,torch_cpu,False,,8.774900001299102,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22381,3,absent,1242.299,torch_cuda,False,,7.6150000022607855,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22381,3,absent,1242.299,mediapipe_tracking,,,4.269999997632112,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22381,3,absent,1242.299,mediapipe_static,,,4.786799996509217,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22382,3,absent,1242.333,torch_cuda,False,,5.670700003975071,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22382,3,absent,1242.333,torch_cpu,False,,8.242299998528324,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22382,3,absent,1242.333,mediapipe_tracking,,,5.190399999264628,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22382,3,absent,1242.333,mediapipe_static,,,4.181799995421898,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22383,3,absent,1242.366,torch_cpu,False,,11.199000000488013,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22383,3,absent,1242.366,torch_cuda,False,,6.1773999987053685,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22383,3,absent,1242.366,mediapipe_tracking,,,4.846400006499607,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22383,3,absent,1242.366,mediapipe_static,,,4.321000000345521,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22384,3,absent,1242.399,torch_cuda,False,,10.00239999848418,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22384,3,absent,1242.399,torch_cpu,False,,9.964600001694635,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22384,3,absent,1242.399,mediapipe_tracking,,,4.578500003844965,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22384,3,absent,1242.399,mediapipe_static,,,4.794000000401866,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22385,3,absent,1242.433,torch_cpu,False,,10.50970000505913,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22385,3,absent,1242.433,torch_cuda,False,,5.689899997378234,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22385,3,absent,1242.433,mediapipe_tracking,,,5.788900001789443,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22385,3,absent,1242.433,mediapipe_static,,,4.989499997464009,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22386,3,absent,1242.4660000000001,torch_cuda,False,,8.386699999391567,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22386,3,absent,1242.4660000000001,torch_cpu,False,,9.630900000047404,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22386,3,absent,1242.4660000000001,mediapipe_tracking,,,7.005999999819323,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22386,3,absent,1242.4660000000001,mediapipe_static,,,4.258799999661278,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22387,3,absent,1242.499,torch_cpu,False,,11.539200000697747,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22387,3,absent,1242.499,torch_cuda,False,,7.001099998888094,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22387,3,absent,1242.499,mediapipe_tracking,,,4.4903000016347505,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22387,3,absent,1242.499,mediapipe_static,,,5.176699996809475,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22388,3,absent,1242.5330000000001,torch_cuda,False,,9.60000000486616,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22388,3,absent,1242.5330000000001,torch_cpu,False,,10.857400004169904,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22388,3,absent,1242.5330000000001,mediapipe_tracking,,,5.1485000003594905,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22388,3,absent,1242.5330000000001,mediapipe_static,,,4.210899998724926,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22389,3,absent,1242.566,torch_cpu,False,,9.830599999986589,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22389,3,absent,1242.566,torch_cuda,False,,8.541700000932906,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22389,3,absent,1242.566,mediapipe_tracking,,,4.800900002010167,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22389,3,absent,1242.566,mediapipe_static,,,4.4180000040796585,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22390,3,absent,1242.599,torch_cuda,False,,6.284099996264558,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22390,3,absent,1242.599,torch_cpu,False,,12.238000002980698,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22390,3,absent,1242.599,mediapipe_tracking,,,5.184200002986472,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22390,3,absent,1242.599,mediapipe_static,,,4.829999998037238,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22391,3,absent,1242.633,torch_cpu,False,,11.211299999558832,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22391,3,absent,1242.633,torch_cuda,False,,9.153900005912874,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22391,3,absent,1242.633,mediapipe_tracking,,,6.45049999729963,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22391,3,absent,1242.633,mediapipe_static,,,5.08379999519093,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22392,3,absent,1242.666,torch_cuda,False,,8.79210000130115,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22392,3,absent,1242.666,torch_cpu,False,,10.400399994978216,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22392,3,absent,1242.666,mediapipe_tracking,,,6.191000000399072,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22392,3,absent,1242.666,mediapipe_static,,,4.97709999763174,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22393,3,absent,1242.699,torch_cpu,False,,11.390200001187623,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22393,3,absent,1242.699,torch_cuda,False,,5.674699998053256,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22393,3,absent,1242.699,mediapipe_tracking,,,5.062399999587797,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22393,3,absent,1242.699,mediapipe_static,,,4.774900000484195,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22394,3,absent,1242.733,torch_cuda,False,,9.360299998661503,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22394,3,absent,1242.733,torch_cpu,False,,9.246199995686766,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22394,3,absent,1242.733,mediapipe_tracking,,,5.459800006065052,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22394,3,absent,1242.733,mediapipe_static,,,4.3428999997559,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22395,3,absent,1242.766,torch_cpu,False,,11.298500001430511,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22395,3,absent,1242.766,torch_cuda,False,,6.0360000061336905,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22395,3,absent,1242.766,mediapipe_tracking,,,6.949000002350658,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22395,3,absent,1242.766,mediapipe_static,,,5.939799993939232,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22396,3,absent,1242.799,torch_cuda,False,,7.476500002667308,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22396,3,absent,1242.799,torch_cpu,False,,14.48829999571899,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22396,3,absent,1242.799,mediapipe_tracking,,,5.117900000186637,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22396,3,absent,1242.799,mediapipe_static,,,6.224099997780286,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22397,3,absent,1242.833,torch_cpu,False,,15.780800000356976,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22397,3,absent,1242.833,torch_cuda,False,,10.252400003082585,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22397,3,absent,1242.833,mediapipe_tracking,,,5.668199999490753,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22397,3,absent,1242.833,mediapipe_static,,,5.236800003331155,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22398,3,absent,1242.866,torch_cuda,False,,6.373900003382005,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22398,3,absent,1242.866,torch_cpu,False,,11.851800001750235,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22398,3,absent,1242.866,mediapipe_tracking,,,5.2986000009696,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
video_01,22398,3,absent,1242.866,mediapipe_static,,,5.793299998913426,None,,,,,,0,0,0,face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing,0,not_evaluated_face_mesh_missing
