run_id,generation,configuration_id,representation,window_size_frames,model,fold,seed,epoch,training_loss,validation_loss,training_macro_f1,validation_macro_f1,training_accuracy,validation_accuracy,learning_rate
G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_4__seed_42,G4,g4_c_weighted_sampling_w150,R0,150,transformer,4,42,8,0.4550477579628486,0.9580321671196778,0.8487523041384497,0.36294467089147403,0.8490361118653271,0.6877828054298643,0.0005
G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_4__seed_42,G4,g4_c_weighted_sampling_w150,R0,150,transformer,4,42,9,0.4555149730492182,0.9232406426339128,0.8490447592883724,0.3641320039974827,0.849307629649742,0.6950226244343891,0.0005
G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_4__seed_42,G4,g4_c_weighted_sampling_w150,R0,150,transformer,4,42,10,0.4257951296851779,0.9369161082608668,0.8612999618801082,0.3632386711971487,0.8623404833016562,0.6941176470588235,0.0005
G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_4__seed_42,G4,g4_c_weighted_sampling_w150,R0,150,transformer,4,42,11,0.4214038670289591,0.9448241104367632,0.8620498755352187,0.3610636797538361,0.8634265544393158,0.6877828054298643,0.0005
G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_4__seed_42,G4,g4_c_weighted_sampling_w150,R0,150,transformer,4,42,12,0.3746704910473431,0.9356280722769137,0.8859763211187689,0.3596288058900223,0.88759163725224,0.6868778280542986,0.00025
G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_4__seed_42,G4,g4_c_weighted_sampling_w150,R0,150,transformer,4,42,13,0.3819103208113843,0.928412448550781,0.8870085411185583,0.3582260935180401,0.8892207439587293,0.685972850678733,0.00025
G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_4__seed_42,G4,g4_c_weighted_sampling_w150,R0,150,transformer,4,42,14,0.3787176050296336,0.9234193247367893,0.8795812073885537,0.3570781526369955,0.8794461037197936,0.685972850678733,0.00025
G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_4__seed_42,G4,g4_c_weighted_sampling_w150,R0,150,transformer,4,42,15,0.38407793071423413,0.9138241599587833,0.8843268576781211,0.35663719337066174,0.8851479771925062,0.685972850678733,0.00025
G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_4__seed_42,G4,g4_c_weighted_sampling_w150,R0,150,transformer,4,42,16,0.35569518492204355,0.9191125141549434,0.8934359526892254,0.35741603088833246,0.8941080640781971,0.6868778280542986,0.000125
G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_4__seed_42,G4,g4_c_weighted_sampling_w150,R0,150,transformer,4,42,17,0.39430508180186374,0.9311252743949717,0.8782010183762844,0.35771847750761077,0.8789030681509639,0.6868778280542986,0.000125
G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_4__seed_42,G4,g4_c_weighted_sampling_w150,R0,150,transformer,4,42,18,0.3926505390842939,0.9319746370229246,0.8760260295156334,0.35699502153605195,0.8775454792288895,0.6868778280542986,0.000125
